Wavelength,DY415,DY490,AT520,AT550,TRX,AT620,AT655
578.1,0.014336457,0.0855,0.2663,0.9919,0.029909,0,0
578.2,0.014269911,0.0851,0.2656,0.9908,0.030298,0,0
578.3,0.014203364,0.0847,0.2649,0.9897,0.030687,0,0
578.4,0.014136818,0.0842,0.2642,0.9886,0.031076,0,0
578.5,0.014070272,0.0838,0.2635,0.9875,0.031465,0,0
578.6,0.014003725,0.0833,0.2628,0.9864,0.031854,0,0
578.7,0.013937179,0.0829,0.2621,0.9853,0.032243,0,0
578.8,0.013870632,0.0825,0.2614,0.9842,0.032632,0,0
578.9,0.013804086,0.082,0.2607,0.9831,0.033021,0,0
579,0.01373754,0.0816,0.26,0.982,0.03341,0,0
579.1,0.013670993,0.0812,0.2592,0.9805,0.034021,0,0
579.2,0.013604447,0.0808,0.2584,0.979,0.034632,0,0
579.3,0.0135379,0.0803,0.2576,0.9775,0.035243,0,0
579.4,0.013471354,0.0799,0.2568,0.976,0.035854,0,0
579.5,0.013404808,0.0795,0.256,0.9745,0.036465,0,0
579.6,0.013338261,0.0791,0.2552,0.973,0.037076,0,0
579.7,0.013271715,0.0787,0.2544,0.9715,0.037687,0,0
579.8,0.013205169,0.0783,0.2536,0.97,0.038298,0,0
579.9,0.013138622,0.0779,0.2528,0.9685,0.038909,0,0
580,0.013072076,0.0774,0.252,0.967,0.03952,0.001,0
580.1,0.013005529,0.077,0.2513,0.9651,0.040331,0.001,0
580.2,0.012938983,0.0766,0.2506,0.9632,0.041142,0.001,0
580.3,0.012872437,0.0762,0.2499,0.9613,0.041953,0.001,0
580.4,0.01280589,0.0759,0.2492,0.9594,0.042764,0.001,0
580.5,0.012739344,0.0755,0.2485,0.9575,0.043575,0.001,0
580.6,0.012672797,0.0751,0.2478,0.9556,0.044386,0.001,0
580.7,0.012606251,0.0747,0.2471,0.9537,0.045197,0.001,0
580.8,0.012539705,0.0743,0.2464,0.9518,0.046008,0.001,0
580.9,0.012473158,0.0739,0.2457,0.9499,0.046819,0.001,0
581,0.012406612,0.0735,0.245,0.948,0.04763,0.001,0
581.1,0.012340065,0.0731,0.2442,0.9458,0.048533,0.001,0
581.2,0.012273519,0.0727,0.2434,0.9436,0.049436,0.001,0
581.3,0.012206973,0.0723,0.2426,0.9414,0.050339,0.001,0
581.4,0.012140426,0.0719,0.2418,0.9392,0.051242,0.001,0
581.5,0.01207388,0.0716,0.241,0.937,0.052145,0.001,0
581.6,0.012007334,0.0712,0.2402,0.9348,0.053048,0.001,0
581.7,0.011940787,0.0708,0.2394,0.9326,0.053951,0.001,0
581.8,0.011874241,0.0704,0.2386,0.9304,0.054854,0.001,0
581.9,0.011807694,0.0701,0.2378,0.9282,0.055757,0.001,0
582,0.011741148,0.0697,0.237,0.926,0.05666,0.001,0
582.1,0.011674602,0.0693,0.2363,0.9238,0.057727,0.001,0
582.2,0.011608055,0.069,0.2356,0.9216,0.058794,0.001,0
582.3,0.011541509,0.0686,0.2349,0.9194,0.059861,0.001,0
582.4,0.011474962,0.0682,0.2342,0.9172,0.060928,0.001,0
582.5,0.011408416,0.0679,0.2335,0.915,0.061995,0.001,0
582.6,0.01134187,0.0675,0.2328,0.9128,0.063062,0.001,0
582.7,0.011275323,0.0672,0.2321,0.9106,0.064129,0.001,0
582.8,0.011208777,0.0668,0.2314,0.9084,0.065196,0.001,0
582.9,0.01114223,0.0664,0.2307,0.9062,0.066263,0.001,0
583,0.011075684,0.0661,0.23,0.904,0.06733,0.001,0
583.1,0.011009138,0.0657,0.2294,0.9012,0.068439,0.001,0
583.2,0.010942591,0.0654,0.2288,0.8984,0.069548,0.001,0
583.3,0.010876045,0.0651,0.2282,0.8956,0.070657,0.001,0
583.4,0.010809499,0.0647,0.2276,0.8928,0.071766,0.001,0
583.5,0.010742952,0.0644,0.227,0.89,0.072875,0.001,0
583.6,0.010676406,0.064,0.2264,0.8872,0.073984,0.001,0
583.7,0.010609859,0.0637,0.2258,0.8844,0.075093,0.001,0
583.8,0.010543313,0.0633,0.2252,0.8816,0.076202,0.001,0
583.9,0.010476767,0.063,0.2246,0.8788,0.077311,0.001,0
584,0.01041022,0.0627,0.224,0.876,0.07842,0.001,0
584.1,0.010343674,0.0623,0.2232,0.8738,0.08001,0.001,0
584.2,0.010277127,0.062,0.2224,0.8716,0.0816,0.001,0
584.3,0.010210581,0.0617,0.2216,0.8694,0.08319,0.001,0
584.4,0.010144035,0.0614,0.2208,0.8672,0.08478,0.001,0
584.5,0.010077488,0.061,0.22,0.865,0.08637,0.001,0
584.6,0.010010942,0.0607,0.2192,0.8628,0.08796,0.001,0
584.7,0.009944396,0.0604,0.2184,0.8606,0.08955,0.001,0
584.8,0.009877849,0.0601,0.2176,0.8584,0.09114,0.001,0
584.9,0.009811303,0.0598,0.2168,0.8562,0.09273,0.001,0
585,0.009744756,0.0594,0.216,0.854,0.09432,0.001,0
585.1,0.00967821,0.0591,0.2153,0.8511,0.095809,0.001,0
585.2,0.009611664,0.0588,0.2146,0.8482,0.097298,0.001,0
585.3,0.009545117,0.0585,0.2139,0.8453,0.098787,0.001,0
585.4,0.009478571,0.0582,0.2132,0.8424,0.100276,0.001,0
585.5,0.009412024,0.0579,0.2125,0.8395,0.101765,0.001,0
585.6,0.009345478,0.0576,0.2118,0.8366,0.103254,0.001,0
585.7,0.009278932,0.0573,0.2111,0.8337,0.104743,0.001,0
585.8,0.009212385,0.057,0.2104,0.8308,0.106232,0.001,0
585.9,0.009145839,0.0567,0.2097,0.8279,0.107721,0.001,0
586,0.009079292,0.0564,0.209,0.825,0.10921,0.001,0
586.1,0.009012746,0.0561,0.2082,0.8224,0.110927,0.0011,0
586.2,0.0089462,0.0558,0.2074,0.8198,0.112644,0.0012,0
586.3,0.008879653,0.0556,0.2066,0.8172,0.114361,0.0013,0
586.4,0.008813107,0.0553,0.2058,0.8146,0.116078,0.0014,0
586.5,0.008746561,0.055,0.205,0.812,0.117795,0.0015,0
586.6,0.008680014,0.0547,0.2042,0.8094,0.119512,0.0016,0
586.7,0.008613468,0.0544,0.2034,0.8068,0.121229,0.0017,0
586.8,0.008546921,0.0541,0.2026,0.8042,0.122946,0.0018,0
586.9,0.008480375,0.0539,0.2018,0.8016,0.124663,0.0019,0
587,0.008413829,0.0536,0.201,0.799,0.12638,0.002,0
587.1,0.008347282,0.0533,0.2002,0.7963,0.128407,0.002,0
587.2,0.008280736,0.0531,0.1994,0.7936,0.130434,0.002,0
587.3,0.008214189,0.0528,0.1986,0.7909,0.132461,0.002,0
587.4,0.008147643,0.0525,0.1978,0.7882,0.134488,0.002,0
587.5,0.008081097,0.0523,0.197,0.7855,0.136515,0.002,0
587.6,0.00801455,0.052,0.1962,0.7828,0.138542,0.002,0
587.7,0.007948004,0.0517,0.1954,0.7801,0.140569,0.002,0
587.8,0.007881457,0.0515,0.1946,0.7774,0.142596,0.002,0
587.9,0.007814911,0.0512,0.1938,0.7747,0.144623,0.002,0
588,0.007748365,0.0509,0.193,0.772,0.14665,0.002,0
588.1,0.007681818,0.0507,0.1924,0.7699,0.148969,0.0021,0
588.2,0.007615272,0.0504,0.1918,0.7678,0.151288,0.0022,0
588.3,0.007548726,0.0502,0.1912,0.7657,0.153607,0.0023,0
588.4,0.007482179,0.0499,0.1906,0.7636,0.155926,0.0024,0
588.5,0.007415633,0.0497,0.19,0.7615,0.158245,0.0025,0
588.6,0.007349086,0.0494,0.1894,0.7594,0.160564,0.0026,0
588.7,0.00728254,0.0492,0.1888,0.7573,0.162883,0.0027,0
588.8,0.007215994,0.0489,0.1882,0.7552,0.165202,0.0028,0
588.9,0.007149447,0.0487,0.1876,0.7531,0.167521,0.0029,0
589,0.007082901,0.0484,0.187,0.751,0.16984,0.003,0
589.1,0.007016354,0.0482,0.1864,0.7481,0.172466,0.003,0
589.2,0.006949808,0.048,0.1858,0.7452,0.175092,0.003,0
589.3,0.006883262,0.0477,0.1852,0.7423,0.177718,0.003,0
589.4,0.006816715,0.0475,0.1846,0.7394,0.180344,0.003,0
589.5,0.006750169,0.0473,0.184,0.7365,0.18297,0.003,0
589.6,0.006683622,0.047,0.1834,0.7336,0.185596,0.003,0
589.7,0.006617076,0.0468,0.1828,0.7307,0.188222,0.003,0
589.8,0.00655053,0.0466,0.1822,0.7278,0.190848,0.003,0
589.9,0,0.0463,0.1816,0.7249,0.193474,0.003,0
590,0,0.0461,0.181,0.722,0.1961,0.003,0
590.1,0,0.0459,0.1804,0.7194,0.19933,0.003,0
590.2,0,0.0456,0.1798,0.7168,0.20256,0.003,0
590.3,0,0.0454,0.1792,0.7142,0.20579,0.003,0
590.4,0,0.0452,0.1786,0.7116,0.20902,0.003,0
590.5,0,0.045,0.178,0.709,0.21225,0.003,0
590.6,0,0.0447,0.1774,0.7064,0.21548,0.003,0
590.7,0,0.0445,0.1768,0.7038,0.21871,0.003,0
590.8,0,0.0443,0.1762,0.7012,0.22194,0.003,0
590.9,0,0.044,0.1756,0.6986,0.22517,0.003,0
591,0,0.0438,0.175,0.696,0.2284,0.003,0
591.1,0,0.0436,0.1744,0.6935,0.231359,0.0031,0
591.2,0,0.0434,0.1738,0.691,0.234318,0.0032,0
591.3,0,0.0432,0.1732,0.6885,0.237277,0.0033,0
591.4,0,0.043,0.1726,0.686,0.240236,0.0034,0
591.5,0,0.0428,0.172,0.6835,0.243195,0.0035,0
591.6,0,0.0426,0.1714,0.681,0.246154,0.0036,0
591.7,0,0.0423,0.1708,0.6785,0.249113,0.0037,0
591.8,0,0.0421,0.1702,0.676,0.252072,0.0038,0
591.9,0,0.0419,0.1696,0.6735,0.255031,0.0039,0
592,0,0.0417,0.169,0.671,0.25799,0.004,0
592.1,0,0.0415,0.1684,0.6682,0.261533,0.0041,0
592.2,0,0.0413,0.1678,0.6654,0.265076,0.0042,0
592.3,0,0.0411,0.1672,0.6626,0.268619,0.0043,0
592.4,0,0.0409,0.1666,0.6598,0.272162,0.0044,0
592.5,0,0.0407,0.166,0.657,0.275705,0.0045,0
592.6,0,0.0405,0.1654,0.6542,0.279248,0.0046,0
592.7,0,0.0403,0.1648,0.6514,0.282791,0.0047,0
592.8,0,0.0401,0.1642,0.6486,0.286334,0.0048,0
592.9,0,0.04,0.1636,0.6458,0.289877,0.0049,0
593,0,0.0398,0.163,0.643,0.29342,0.005,0
593.1,0,0.0396,0.1624,0.6405,0.297672,0.0051,0
593.2,0,0.0394,0.1618,0.638,0.301924,0.0052,0
593.3,0,0.0392,0.1612,0.6355,0.306176,0.0053,0
593.4,0,0.039,0.1606,0.633,0.310428,0.0054,0
593.5,0,0.0388,0.16,0.6305,0.31468,0.0055,0
593.6,0,0.0387,0.1594,0.628,0.318932,0.0056,0
593.7,0,0.0385,0.1588,0.6255,0.323184,0.0057,0
593.8,0,0.0383,0.1582,0.623,0.327436,0.0058,0
593.9,0,0.0381,0.1576,0.6205,0.331688,0.0059,0
594,0,0.0379,0.157,0.618,0.33594,0.006,0
594.1,0,0.0378,0.1564,0.6154,0.339802,0.0061,0
594.2,0,0.0376,0.1558,0.6128,0.343664,0.0062,0
594.3,0,0.0374,0.1552,0.6102,0.347526,0.0063,0
594.4,0,0.0373,0.1546,0.6076,0.351388,0.0064,0
594.5,0,0.0371,0.154,0.605,0.35525,0.0065,0
594.6,0,0.0369,0.1534,0.6024,0.359112,0.0066,0
594.7,0,0.0368,0.1528,0.5998,0.362974,0.0067,0
594.8,0,0.0366,0.1522,0.5972,0.366836,0.0068,0
594.9,0,0.0364,0.1516,0.5946,0.370698,0.0069,0
595,0,0.0363,0.151,0.592,0.37456,0.007,0
595.1,0,0.0361,0.1503,0.5897,0.379683,0.0071,0
595.2,0,0.0359,0.1496,0.5874,0.384806,0.0072,0
595.3,0,0.0358,0.1489,0.5851,0.389929,0.0073,0
595.4,0,0.0356,0.1482,0.5828,0.395052,0.0074,0
595.5,0,0.0354,0.1475,0.5805,0.400175,0.0075,0
595.6,0,0.0353,0.1468,0.5782,0.405298,0.0076,0
595.7,0,0.0351,0.1461,0.5759,0.410421,0.0077,0
595.8,0,0.0349,0.1454,0.5736,0.415544,0.0078,0
595.9,0,0.0348,0.1447,0.5713,0.420667,0.0079,0
596,0,0.0346,0.144,0.569,0.42579,0.008,0
596.1,0,0.0345,0.1434,0.5669,0.429653,0.0081,0
596.2,0,0.0343,0.1428,0.5648,0.433516,0.0082,0
596.3,0,0.0342,0.1422,0.5627,0.437379,0.0083,0
596.4,0,0.034,0.1416,0.5606,0.441242,0.0084,0
596.5,0,0.0339,0.141,0.5585,0.445105,0.0085,0
596.6,0,0.0337,0.1404,0.5564,0.448968,0.0086,0
596.7,0,0.0336,0.1398,0.5543,0.452831,0.0087,0
596.8,0,0.0334,0.1392,0.5522,0.456694,0.0088,0
596.9,0,0.0333,0.1386,0.5501,0.460557,0.0089,0
597,0,0.0331,0.138,0.548,0.46442,0.009,0
597.1,0,0.033,0.1374,0.5458,0.469836,0.0092,0
597.2,0,0.0328,0.1368,0.5436,0.475252,0.0094,0
597.3,0,0.0327,0.1362,0.5414,0.480668,0.0096,0
597.4,0,0.0326,0.1356,0.5392,0.486084,0.0098,0
597.5,0,0.0324,0.135,0.537,0.4915,0.01,0
597.6,0,0.0323,0.1344,0.5348,0.496916,0.0102,0
597.7,0,0.0321,0.1338,0.5326,0.502332,0.0104,0
597.8,0,0.032,0.1332,0.5304,0.507748,0.0106,0
597.9,0,0.0318,0.1326,0.5282,0.513164,0.0108,0
598,0,0.0317,0.132,0.526,0.51858,0.011,0
598.1,0,0.0316,0.1314,0.5238,0.522758,0.0112,0
598.2,0,0.0314,0.1308,0.5216,0.526936,0.0114,0
598.3,0,0.0313,0.1302,0.5194,0.531114,0.0116,0
598.4,0,0.0312,0.1296,0.5172,0.535292,0.0118,0
598.5,0,0.031,0.129,0.515,0.53947,0.012,0
598.6,0,0.0309,0.1284,0.5128,0.543648,0.0122,0
598.7,0,0.0307,0.1278,0.5106,0.547826,0.0124,0
598.8,0,0.0306,0.1272,0.5084,0.552004,0.0126,0
598.9,0,0.0305,0.1266,0.5062,0.556182,0.0128,0
599,0,0.0303,0.126,0.504,0.56036,0.013,0
599.1,0,0.0302,0.1254,0.5021,0.56542,0.0133,0
599.2,0,0.0301,0.1248,0.5002,0.57048,0.0136,0
599.3,0,0.03,0.1242,0.4983,0.57554,0.0139,0
599.4,0,0.0298,0.1236,0.4964,0.5806,0.0142,0
599.5,0,0.0297,0.123,0.4945,0.58566,0.0145,0
599.6,0,0.0296,0.1224,0.4926,0.59072,0.0148,0
599.7,0,0.0294,0.1218,0.4907,0.59578,0.0151,0
599.8,0,0.0293,0.1212,0.4888,0.60084,0.0154,0
599.9,0,0.0292,0.1206,0.4869,0.6059,0.0157,0
600,0,0.0291,0.12,0.485,0.61096,0.016,0
600.1,0,0.029,0.1195,0.4833,0.615307,0.0163,0
600.2,0,0.0288,0.119,0.4816,0.619654,0.0166,0
600.3,0,0.0287,0.1185,0.4799,0.624001,0.0169,0
600.4,0,0.0286,0.118,0.4782,0.628348,0.0172,0
600.5,0,0.0285,0.1175,0.4765,0.632695,0.0175,0
600.6,0,0.0284,0.117,0.4748,0.637042,0.0178,0
600.7,0,0.0282,0.1165,0.4731,0.641389,0.0181,0
600.8,0,0.0281,0.116,0.4714,0.645736,0.0184,0
600.9,0,0.028,0.1155,0.4697,0.650083,0.0187,0
601,0,0.0279,0.115,0.468,0.65443,0.019,0
601.1,0,0.0278,0.1145,0.4663,0.659111,0.0193,0
601.2,0,0.0276,0.114,0.4646,0.663792,0.0196,0
601.3,0,0.0275,0.1135,0.4629,0.668473,0.0199,0
601.4,0,0.0274,0.113,0.4612,0.673154,0.0202,0
601.5,0,0.0273,0.1125,0.4595,0.677835,0.0205,0
601.6,0,0.0272,0.112,0.4578,0.682516,0.0208,0
601.7,0,0.0271,0.1115,0.4561,0.687197,0.0211,0
601.8,0,0.0269,0.111,0.4544,0.691878,0.0214,0
601.9,0,0.0268,0.1105,0.4527,0.696559,0.0217,0
602,0,0.0267,0.11,0.451,0.70124,0.022,0
602.1,0,0.0266,0.1096,0.4498,0.704852,0.0225,0
602.2,0,0.0265,0.1092,0.4486,0.708464,0.023,0
602.3,0,0.0264,0.1088,0.4474,0.712076,0.0235,0
602.4,0,0.0263,0.1084,0.4462,0.715688,0.024,0
602.5,0,0.0262,0.108,0.445,0.7193,0.0245,0
602.6,0,0.0261,0.1076,0.4438,0.722912,0.025,0
602.7,0,0.026,0.1072,0.4426,0.726524,0.0255,0
602.8,0,0.0258,0.1068,0.4414,0.730136,0.026,0
602.9,0,0.0257,0.1064,0.4402,0.733748,0.0265,0
603,0,0.0256,0.106,0.439,0.73736,0.027,0
603.1,0,0.0255,0.1055,0.4375,0.743193,0.0274,0
603.2,0,0.0254,0.105,0.436,0.749026,0.0278,0
603.3,0,0.0253,0.1045,0.4345,0.754859,0.0282,0
603.4,0,0.0252,0.104,0.433,0.760692,0.0286,0
603.5,0,0.0251,0.1035,0.4315,0.766525,0.029,0
603.6,0,0.025,0.103,0.43,0.772358,0.0294,0
603.7,0,0.0249,0.1025,0.4285,0.778191,0.0298,0
603.8,0,0.0248,0.102,0.427,0.784024,0.0302,0
603.9,0,0.0247,0.1015,0.4255,0.789857,0.0306,0
604,0,0.0246,0.101,0.424,0.79569,0.031,0
604.1,0,0.0245,0.1006,0.4227,0.799054,0.0316,0
604.2,0,0.0244,0.1002,0.4214,0.802418,0.0322,0
604.3,0,0.0243,0.0998,0.4201,0.805782,0.0328,0
604.4,0,0.0242,0.0994,0.4188,0.809146,0.0334,0
604.5,0,0.0241,0.099,0.4175,0.81251,0.034,0
604.6,0,0.024,0.0986,0.4162,0.815874,0.0346,0
604.7,0,0.0239,0.0982,0.4149,0.819238,0.0352,0
604.8,0,0.0238,0.0978,0.4136,0.822602,0.0358,0
604.9,0,0.0237,0.0974,0.4123,0.825966,0.0364,0
605,0,0.0236,0.097,0.411,0.82933,0.037,0
605.1,0,0.0235,0.0966,0.4097,0.834195,0.0377,0
605.2,0,0.0234,0.0962,0.4084,0.83906,0.0384,0
605.3,0,0.0233,0.0958,0.4071,0.843925,0.0391,0
605.4,0,0.0232,0.0954,0.4058,0.84879,0.0398,0
605.5,0,0.0231,0.095,0.4045,0.853655,0.0405,0
605.6,0,0.023,0.0946,0.4032,0.85852,0.0412,0
605.7,0,0.0229,0.0942,0.4019,0.863385,0.0419,0
605.8,0,0.0228,0.0938,0.4006,0.86825,0.0426,0
605.9,0,0.0227,0.0934,0.3993,0.873115,0.0433,0
606,0,0.0227,0.093,0.398,0.87798,0.044,0
606.1,0,0.0226,0.0925,0.3971,0.880813,0.0448,0
606.2,0,0.0225,0.092,0.3962,0.883646,0.0456,0
606.3,0,0.0224,0.0915,0.3953,0.886479,0.0464,0
606.4,0,0.0223,0.091,0.3944,0.889312,0.0472,0
606.5,0,0.0222,0.0905,0.3935,0.892145,0.048,0
606.6,0,0.0221,0.09,0.3926,0.894978,0.0488,0
606.7,0,0.022,0.0895,0.3917,0.897811,0.0496,0
606.8,0,0.0219,0.089,0.3908,0.900644,0.0504,0
606.9,0,0.0218,0.0885,0.3899,0.903477,0.0512,0
607,0,0.0217,0.088,0.389,0.90631,0.052,0
607.1,0,0.0216,0.0876,0.388,0.908912,0.053,0
607.2,0,0.0215,0.0872,0.387,0.911514,0.054,0
607.3,0,0.0214,0.0868,0.386,0.914116,0.055,0
607.4,0,0.0213,0.0864,0.385,0.916718,0.056,0
607.5,0,0.0213,0.086,0.384,0.91932,0.057,0
607.6,0,0.0212,0.0856,0.383,0.921922,0.058,0
607.7,0,0.0211,0.0852,0.382,0.924524,0.059,0
607.8,0,0.021,0.0848,0.381,0.927126,0.06,0
607.9,0,0.0209,0.0844,0.38,0.929728,0.061,0
608,0,0.0208,0.084,0.379,0.93233,0.062,0
608.1,0,0.0207,0.0836,0.3779,0.934022,0.063,0
608.2,0,0.0206,0.0832,0.3768,0.935714,0.064,0
608.3,0,0.0205,0.0828,0.3757,0.937406,0.065,0
608.4,0,0.0205,0.0824,0.3746,0.939098,0.066,0
608.5,0,0.0204,0.082,0.3735,0.94079,0.067,0
608.6,0,0.0203,0.0816,0.3724,0.942482,0.068,0
608.7,0,0.0202,0.0812,0.3713,0.944174,0.069,0
608.8,0,0.0201,0.0808,0.3702,0.945866,0.07,0
608.9,0,0.02,0.0804,0.3691,0.947558,0.071,0
609,0,0.02,0.08,0.368,0.94925,0.072,0
609.1,0,0.0199,0.0796,0.3671,0.9509,0.0732,0
609.2,0,0.0198,0.0792,0.3662,0.95255,0.0744,0
609.3,0,0.0197,0.0788,0.3653,0.9542,0.0756,0
609.4,0,0.0196,0.0784,0.3644,0.95585,0.0768,0
609.5,0,0.0196,0.078,0.3635,0.9575,0.078,0
609.6,0,0.0195,0.0776,0.3626,0.95915,0.0792,0
609.7,0,0.0194,0.0772,0.3617,0.9608,0.0804,0
609.8,0,0.0193,0.0768,0.3608,0.96245,0.0816,0
609.9,0,0.0192,0.0764,0.3599,0.9641,0.0828,0
610,0,0.0192,0.076,0.359,0.96575,0.084,1.00E-22
610.1,0,0.0191,0.0757,0.3581,0.967439,0.0853,0.0001
610.2,0,0.019,0.0754,0.3572,0.969128,0.0866,0.0002
610.3,0,0.0189,0.0751,0.3563,0.970817,0.0879,0.0003
610.4,0,0.0189,0.0748,0.3554,0.972506,0.0892,0.0004
610.5,0,0.0188,0.0745,0.3545,0.974195,0.0905,0.0005
610.6,0,0.0187,0.0742,0.3536,0.975884,0.0918,0.0006
610.7,0,0.0186,0.0739,0.3527,0.977573,0.0931,0.0007
610.8,0,0.0186,0.0736,0.3518,0.979262,0.0944,0.0008
610.9,0,0.0185,0.0733,0.3509,0.980951,0.0957,0.0009
611,0,0.0184,0.073,0.35,0.98264,0.097,0.001
611.1,0,0.0183,0.0726,0.3494,0.984048,0.0985,0.001
611.2,0,0.0183,0.0722,0.3488,0.985456,0.1,0.001
611.3,0,0.0182,0.0718,0.3482,0.986864,0.1015,0.001
611.4,0,0.0181,0.0714,0.3476,0.988272,0.103,0.001
611.5,0,0.018,0.071,0.347,0.98968,0.1045,0.001
611.6,0,0.018,0.0706,0.3464,0.991088,0.106,0.001
611.7,0,0.0179,0.0702,0.3458,0.992496,0.1075,0.001
611.8,0,0.0178,0.0698,0.3452,0.993904,0.109,0.001
611.9,0,0.0177,0.0694,0.3446,0.995312,0.1105,0.001
612,0,0.0177,0.069,0.344,0.99672,0.112,0.001
612.1,0,0.0176,0.0687,0.3431,0.997048,0.1137,0.001
612.2,0,0.0175,0.0684,0.3422,0.997376,0.1154,0.001
612.3,0,0.0175,0.0681,0.3413,0.997704,0.1171,0.001
612.4,0,0.0174,0.0678,0.3404,0.998032,0.1188,0.001
612.5,0,0.0173,0.0675,0.3395,0.99836,0.1205,0.001
612.6,0,0.0172,0.0672,0.3386,0.998688,0.1222,0.001
612.7,0,0.0172,0.0669,0.3377,0.999016,0.1239,0.001
612.8,0,0.0171,0.0666,0.3368,0.999344,0.1256,0.001
612.9,0,0.017,0.0663,0.3359,0.999672,0.1273,0.001
613,0,0.017,0.066,0.335,1,0.129,0.001
613.1,0,0.0169,0.0657,0.3344,0.99882,0.131,0.001
613.2,0,0.0168,0.0654,0.3338,0.99764,0.133,0.001
613.3,0,0.0168,0.0651,0.3332,0.99646,0.135,0.001
613.4,0,0.0167,0.0648,0.3326,0.99528,0.137,0.001
613.5,0,0.0166,0.0645,0.332,0.9941,0.139,0.001
613.6,0,0.0166,0.0642,0.3314,0.99292,0.141,0.001
613.7,0,0.0165,0.0639,0.3308,0.99174,0.143,0.001
613.8,0,0.0164,0.0636,0.3302,0.99056,0.145,0.001
613.9,0,0.0164,0.0633,0.3296,0.98938,0.147,0.001
614,0,0.0163,0.063,0.329,0.9882,0.149,0.001
614.1,0,0.0162,0.0628,0.3284,0.987719,0.1511,0.001
614.2,0,0.0162,0.0626,0.3278,0.987238,0.1532,0.001
614.3,0,0.0161,0.0624,0.3272,0.986757,0.1553,0.001
614.4,0,0.0161,0.0622,0.3266,0.986276,0.1574,0.001
614.5,0,0.016,0.062,0.326,0.985795,0.1595,0.001
614.6,0,0.0159,0.0618,0.3254,0.985314,0.1616,0.001
614.7,0,0.0159,0.0616,0.3248,0.984833,0.1637,0.001
614.8,0,0.0158,0.0614,0.3242,0.984352,0.1658,0.001
614.9,0,0.0158,0.0612,0.3236,0.983871,0.1679,0.001
615,0,0.0157,0.061,0.323,0.98339,0.17,0.001
615.1,0,0.0156,0.0607,0.3223,0.982659,0.1728,0.001
615.2,0,0.0156,0.0604,0.3216,0.981928,0.1756,0.001
615.3,0,0.0155,0.0601,0.3209,0.981197,0.1784,0.001
615.4,0,0.0154,0.0598,0.3202,0.980466,0.1812,0.001
615.5,0,0.0154,0.0595,0.3195,0.979735,0.184,0.001
615.6,0,0.0153,0.0592,0.3188,0.979004,0.1868,0.001
615.7,0,0.0153,0.0589,0.3181,0.978273,0.1896,0.001
615.8,0,0.0152,0.0586,0.3174,0.977542,0.1924,0.001
615.9,0,0.0151,0.0583,0.3167,0.976811,0.1952,0.001
616,0,0.0151,0.058,0.316,0.97608,0.198,0.001
616.1,0,0.015,0.0578,0.3155,0.974432,0.2009,0.001
616.2,0,0.0149,0.0576,0.315,0.972784,0.2038,0.001
616.3,0,0.0149,0.0574,0.3145,0.971136,0.2067,0.001
616.4,0,0.0148,0.0572,0.314,0.969488,0.2096,0.001
616.5,0,0.0148,0.057,0.3135,0.96784,0.2125,0.001
616.6,0,0.0147,0.0568,0.313,0.966192,0.2154,0.001
616.7,0,0.0147,0.0566,0.3125,0.964544,0.2183,0.001
616.8,0,0.0146,0.0564,0.312,0.962896,0.2212,0.001
616.9,0,0.0145,0.0562,0.3115,0.961248,0.2241,0.001
617,0,0.0145,0.056,0.311,0.9596,0.227,0.001
617.1,0,0.0144,0.0558,0.3104,0.957698,0.2298,0.001
617.2,0,0.0144,0.0556,0.3098,0.955796,0.2326,0.001
617.3,0,0.0143,0.0554,0.3092,0.953894,0.2354,0.001
617.4,0,0.0143,0.0552,0.3086,0.951992,0.2382,0.001
617.5,0,0.0142,0.055,0.308,0.95009,0.241,0.001
617.6,0,0.0142,0.0548,0.3074,0.948188,0.2438,0.001
617.7,0,0.0141,0.0546,0.3068,0.946286,0.2466,0.001
617.8,0,0.0141,0.0544,0.3062,0.944384,0.2494,0.001
617.9,0,0.014,0.0542,0.3056,0.942482,0.2522,0.001
618,0,0.014,0.054,0.305,0.94058,0.255,0.001
618.1,0,0.0139,0.0537,0.3045,0.938309,0.258,0.001
618.2,0,0.0139,0.0534,0.304,0.936038,0.261,0.001
618.3,0,0.0138,0.0531,0.3035,0.933767,0.264,0.001
618.4,0,0.0137,0.0528,0.303,0.931496,0.267,0.001
618.5,0,0.0137,0.0525,0.3025,0.929225,0.27,0.001
618.6,0,0.0136,0.0522,0.302,0.926954,0.273,0.001
618.7,0,0.0136,0.0519,0.3015,0.924683,0.276,0.001
618.8,0,0.0135,0.0516,0.301,0.922412,0.279,0.001
618.9,0,0.0135,0.0513,0.3005,0.920141,0.282,0.001
619,0,0.0134,0.051,0.3,0.91787,0.285,0.001
619.1,0,0.0134,0.0508,0.2995,0.915613,0.2884,0.0011
619.2,0,0.0133,0.0506,0.299,0.913356,0.2918,0.0012
619.3,0,0.0133,0.0504,0.2985,0.911099,0.2952,0.0013
619.4,0,0.0132,0.0502,0.298,0.908842,0.2986,0.0014
619.5,0,0.0132,0.05,0.2975,0.906585,0.302,0.0015
619.6,0,0.0131,0.0498,0.297,0.904328,0.3054,0.0016
619.7,0,0.013,0.0496,0.2965,0.902071,0.3088,0.0017
619.8,0,0.013,0.0494,0.296,0.899814,0.3122,0.0018
